source,name,misc,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,N-Ped,E-Ped,S-Ped,W-Ped,N-Bike,E-Bike,S-Bike,W-Bike,lat,lon
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:15-13:15,84,84,54,65,389,159,161,102,29,11,418,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-12:45,23,23,18,22,104,25,43,26,7,3,108,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-13:30,87,79,52,57,385,157,179,104,27,10,427,1,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:00,17,18,13,15,106,48,41,24,6,5,106,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:45,85,77,50,43,357,166,175,100,22,9,426,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-13:15,23,20,10,8,91,50,42,23,6,1,112,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-14:00,97,89,66,48,417,170,209,111,21,9,500,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:15-13:30,24,18,11,12,84,34,53,31,8,1,101,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:30-13:45,21,21,16,8,76,34,39,22,2,2,107,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,SAN MATEO AVENUE / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:45-14:00,29,30,29,20,166,52,75,35,5,5,180,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:00-12:15,61,0,26,0,99,57,0,0,0,93,84,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:00-13:00,245,1,141,0,453,246,0,0,0,385,321,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:15-12:30,59,0,39,0,114,55,0,0,0,95,74,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:15-13:15,225,1,158,0,460,235,0,0,0,375,334,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-12:45,59,1,42,0,135,59,0,0,0,94,79,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-13:30,207,1,163,0,457,256,0,0,0,368,340,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:00,66,0,34,0,105,75,0,0,0,103,84,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:45,197,0,152,0,431,249,0,0,0,355,353,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-13:15,41,0,43,0,106,46,0,0,0,83,97,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-14:00,200,0,154,0,455,249,0,0,0,352,356,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:15-13:30,41,0,44,0,111,76,0,0,0,88,80,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:30-13:45,49,0,31,0,109,52,0,0,0,81,92,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATE 101 SOUTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:45-14:00,69,0,36,0,129,75,0,0,0,100,87,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:00-12:15,2,0,5,54,78,0,40,0,74,0,51,49,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:00-13:00,13,0,35,251,359,0,165,0,303,0,245,192,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:15-12:30,4,0,13,66,95,0,41,0,71,0,67,47,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:15-13:15,13,0,36,256,365,0,174,0,317,0,292,209,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-12:45,4,0,8,64,94,0,47,0,95,0,66,56,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-13:30,13,0,27,257,370,0,195,1,322,0,292,221,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:00,3,0,9,67,92,0,37,0,63,0,61,40,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:45,15,0,24,265,372,0,206,2,291,0,310,218,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-13:15,2,0,6,59,84,0,49,0,88,0,98,66,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-14:00,14,0,22,270,383,0,211,3,308,0,319,247,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:15-13:30,4,0,4,67,100,0,62,1,76,0,67,59,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:30-13:45,6,0,5,72,96,0,58,1,64,0,84,53,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,UNITED STATES 101 NORTHBOUND RAMPS / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:45-14:00,2,0,7,72,103,0,42,1,80,0,70,69,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:00-12:15,36,217,67,39,34,42,33,303,64,60,38,50,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:00-13:00,108,843,248,153,206,186,136,1211,240,217,228,195,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:15-12:30,23,202,71,32,43,34,26,254,49,49,57,55,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:15-13:15,89,853,242,147,240,202,141,1197,251,205,243,199,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-12:45,27,227,54,41,57,54,44,342,67,51,51,43,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:30-13:30,86,844,256,160,267,212,154,1242,250,196,243,198,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:00,22,197,56,41,72,56,33,312,60,57,82,47,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,12:45-13:45,83,842,282,142,263,203,156,1227,252,193,269,205,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-13:15,17,227,61,33,68,58,38,289,75,48,53,54,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:00-14:00,89,855,282,134,236,185,147,1190,259,187,235,213,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:15-13:30,20,193,85,45,70,44,39,299,48,40,57,54,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:30-13:45,24,225,80,23,53,45,46,327,69,48,77,50,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / SAN BRUNO AVENUE,x,SATURDAY SEPTEMBER 29 2007,13:45-14:00,28,210,56,33,45,38,24,275,67,51,48,55,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:00-12:15,183,316,0,0,0,0,0,426,0,76,0,31,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:00-13:00,823,1255,0,0,0,0,0,1771,0,332,0,128,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:15-12:30,238,310,0,0,0,0,0,449,0,89,0,26,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:15-13:15,759,1246,0,0,0,0,0,1794,0,335,0,122,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:30-12:45,146,300,0,0,0,0,0,468,0,87,0,27,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:30-13:30,714,1261,0,0,0,0,0,1836,0,350,0,119,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:45-13:00,256,329,0,0,0,0,0,428,0,80,0,44,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:45-13:45,759,1289,0,0,0,0,0,1874,0,350,0,130,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:00-13:15,119,307,0,0,0,0,0,449,0,79,0,25,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:00-14:00,714,1252,0,0,0,0,0,1899,0,326,0,117,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:15-13:30,193,325,0,0,0,0,0,491,0,104,0,23,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:30-13:45,191,328,0,0,0,0,0,506,0,87,0,38,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 EASTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:45-14:00,211,292,0,0,0,0,0,453,0,56,0,31,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:00-12:15,76,371,0,227,0,97,82,327,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:00-13:00,328,1571,0,1016,0,335,315,1357,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:15-12:30,84,419,0,265,0,69,81,346,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:15-13:15,333,1622,0,1017,0,320,324,1378,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:30-12:45,87,396,0,290,0,87,81,322,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:30-13:30,337,1670,0,977,0,350,345,1386,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:45-13:00,81,385,0,234,0,82,71,362,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,12:45-13:45,338,1698,0,905,0,365,351,1412,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:00-13:15,81,422,0,228,0,82,91,348,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:00-14:00,354,1759,0,929,0,362,377,1432,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:15-13:30,88,467,0,225,0,99,102,354,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:30-13:45,88,424,0,218,0,102,87,348,0,0,0,0,,,,,,,,,,
misc/PenPlaza_Initial Study_traffic appen_June2008.txt,EL CAMINO REAL / INTERSTATE 380 WESTBOUND OFF-RAMP,x,SATURDAY SEPTEMBER 29 2007,13:45-14:00,97,446,0,258,0,79,97,382,0,0,0,0,,,,,,,,,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:00-07:15,7,290,12,30,31,39,12,133,4,10,22,39,3,1,0,1,0,1,0,1,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:00-08:00,67,1122,75,161,204,154,82,777,72,51,173,167,11,6,6,10,5,4,1,3,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:15-07:30,9,325,13,30,33,32,11,152,29,15,38,44,1,5,5,2,1,2,0,1,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:15-08:15,74,1102,92,174,236,152,104,872,75,50,217,177,8,5,7,9,7,4,4,3,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:30-07:45,30,259,23,62,57,38,25,234,20,6,63,50,7,0,1,5,2,0,1,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:30-08:30,85,1027,100,192,237,163,116,910,55,40,202,165,11,1,4,8,6,2,4,2,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:45-08:00,21,248,27,39,83,45,34,258,19,20,50,34,0,0,0,2,2,1,0,1,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,07:45-08:45,58,994,91,164,215,153,114,832,43,51,187,157,5,1,3,5,5,2,3,2,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,08:00-08:15,14,270,29,43,63,37,34,228,7,9,66,49,0,0,1,0,2,1,3,1,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,08:00-09:00,51,958,77,155,149,139,100,734,31,44,169,151,5,1,3,6,3,1,3,1,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,08:15-08:30,20,250,21,48,34,43,23,190,9,5,23,32,4,1,2,1,0,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,08:30-08:45,3,226,14,34,35,28,23,156,8,17,48,42,1,0,0,2,1,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / PASEO GRANDE,x,TUESDAY FEBRUARY 25 2014,08:45-09:00,14,212,13,30,17,31,20,160,7,13,32,28,0,0,0,3,0,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:00-07:15,0,338,19,10,0,10,8,189,0,0,0,0,0,1,0,0,0,2,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:00-08:00,0,1310,61,31,0,32,28,1071,0,0,0,0,3,9,0,0,0,4,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:15-07:30,0,317,11,8,0,7,4,236,0,0,0,0,0,2,0,0,0,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:15-08:15,0,1244,58,32,0,32,31,1162,0,0,0,0,3,10,0,0,0,3,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:30-07:45,0,318,11,9,0,6,10,332,0,0,0,0,2,4,0,0,0,1,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:30-08:30,0,1194,63,34,0,30,38,1195,0,0,0,0,4,9,0,0,0,3,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:45-08:00,0,337,20,4,0,9,6,314,0,0,0,0,1,2,0,0,0,1,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,07:45-08:45,0,1142,64,31,0,32,32,1081,0,0,0,0,2,5,0,0,1,2,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,08:00-08:15,0,272,16,11,0,10,11,280,0,0,0,0,0,2,0,0,0,1,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,08:00-09:00,0,1010,59,34,0,40,35,964,0,0,0,0,2,4,0,0,2,1,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,08:15-08:30,0,267,16,10,0,5,11,269,0,0,0,0,1,1,0,0,0,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,08:30-08:45,0,266,12,6,0,8,4,218,0,0,0,0,0,0,0,0,1,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / POST OFFICE ROAD,x,TUESDAY FEBRUARY 25 2014,08:45-09:00,0,205,15,7,0,17,9,197,0,0,0,0,1,1,0,0,1,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:00-07:15,39,304,102,0,0,0,17,163,21,41,38,68,0,0,1,0,0,2,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:00-08:00,158,1220,420,0,0,0,77,908,172,177,145,312,0,5,5,0,5,3,1,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:15-07:30,34,301,97,0,0,0,18,214,28,48,38,65,0,2,2,0,3,0,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:15-08:15,159,1167,426,0,0,0,81,1010,178,184,155,311,0,6,6,0,6,3,4,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:30-07:45,47,290,100,0,0,0,22,278,59,42,26,90,0,2,1,0,1,0,1,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:30-08:30,165,1079,419,0,0,0,77,961,191,171,151,283,0,5,5,0,3,3,4,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:45-08:00,38,325,121,0,0,0,20,253,64,46,43,89,0,1,1,0,1,1,0,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,07:45-08:45,153,1012,404,0,0,0,81,870,167,171,167,236,0,4,6,0,2,3,3,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,08:00-08:15,40,251,108,0,0,0,21,265,27,48,48,67,0,1,2,0,1,2,3,0,,
misc/San%20Lorenzo%20Appendices.txt,HESPERIAN BOULEVARD / GRANT AVENUE,x,TUESDAY FEBRUARY 25 2014,08:00-09:00,134,889,394,0,0,0,78,789,131,150,165,188,0,4,6,0,1,3,3,0,,
